Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/27/14,walking,walking,2014-10-27T00:17:18+01:00,2014-10-27T00:18:13+01:00,55,0.048,97,0
10/27/14,walking,walking,2014-10-27T08:15:41+01:00,2014-10-27T08:17:07+01:00,86,0.060,120,0
10/27/14,walking,walking,2014-10-27T08:30:46+01:00,2014-10-27T08:39:21+01:00,515,0.629,747,0
10/27/14,walking,walking,2014-10-27T08:39:21+01:00,2014-10-27T08:40:37+01:00,76,0.050,101,0
10/27/14,walking,walking,2014-10-27T08:43:11+01:00,2014-10-27T08:49:26+01:00,375,0.427,658,0
10/27/14,walking,walking,2014-10-27T08:49:26+01:00,2014-10-27T08:49:48+01:00,22,0.014,29,0
10/27/14,walking,walking,2014-10-27T09:20:47+01:00,2014-10-27T09:21:02+01:00,15,0.010,20,0
10/27/14,walking,walking,2014-10-27T10:43:07+01:00,2014-10-27T10:43:20+01:00,13,0.009,17,0
10/27/14,walking,walking,2014-10-27T10:43:20+01:00,2014-10-27T10:48:50+01:00,330,0.386,564,0
10/27/14,transport,transport,2014-10-27T10:48:50+01:00,2014-10-27T10:56:00+01:00,430,0.984,0,0
10/27/14,walking,walking,2014-10-27T10:55:59+01:00,2014-10-27T11:00:04+01:00,245,0.202,403,0
10/27/14,walking,walking,2014-10-27T11:00:03+01:00,2014-10-27T11:00:28+01:00,25,0.016,31,0
10/27/14,walking,walking,2014-10-27T11:31:26+01:00,2014-10-27T11:36:03+01:00,277,0.361,499,0
10/27/14,walking,walking,2014-10-27T11:36:03+01:00,2014-10-27T11:36:20+01:00,17,0.011,22,0
10/27/14,walking,walking,2014-10-27T11:39:52+01:00,2014-10-27T11:47:34+01:00,462,0.787,766,0
10/27/14,walking,walking,2014-10-27T11:47:34+01:00,2014-10-27T11:52:07+01:00,273,0.321,429,0
10/27/14,transport,transport,2014-10-27T11:59:43+01:00,2014-10-27T12:04:42+01:00,299,1.600,0,0
10/27/14,walking,walking,2014-10-27T12:04:41+01:00,2014-10-27T12:14:07+01:00,566,0.741,909,0
10/27/14,walking,walking,2014-10-27T12:14:07+01:00,2014-10-27T12:16:28+01:00,141,0.146,194,0
10/27/14,walking,walking,2014-10-27T15:36:03+01:00,2014-10-27T15:36:36+01:00,33,0.022,44,0
10/27/14,walking,walking,2014-10-27T17:31:48+01:00,2014-10-27T17:38:37+01:00,409,0.351,702,0
10/27/14,walking,walking,2014-10-27T17:38:58+01:00,2014-10-27T17:39:48+01:00,50,0.029,57,0
10/27/14,transport,transport,2014-10-27T17:49:24+01:00,2014-10-27T18:06:25+01:00,1021,3.834,0,0
10/27/14,walking,walking,2014-10-27T18:06:24+01:00,2014-10-27T18:11:57+01:00,333,0.519,610,0
10/27/14,walking,walking,2014-10-27T18:11:57+01:00,2014-10-27T18:12:16+01:00,19,0.013,26,0
10/27/14,walking,walking,2014-10-27T19:42:38+01:00,2014-10-27T19:42:56+01:00,18,0.010,20,0
10/27/14,walking,walking,2014-10-27T19:45:31+01:00,2014-10-27T19:49:12+01:00,221,0.240,383,0
10/27/14,walking,walking,2014-10-27T19:49:13+01:00,2014-10-27T19:49:34+01:00,21,0.014,28,0
10/27/14,walking,walking,2014-10-27T22:01:45+01:00,2014-10-27T22:02:58+01:00,73,0.049,98,0
10/27/14,walking,walking,2014-10-27T22:41:57+01:00,2014-10-27T22:46:16+01:00,259,0.240,374,0
10/27/14,walking,walking,2014-10-27T22:46:33+01:00,2014-10-27T22:49:14+01:00,161,0.180,241,0
10/27/14,walking,walking,2014-10-27T23:11:07+01:00,2014-10-27T23:14:42+01:00,215,0.211,282,0
10/28/14,walking,walking,2014-10-28T07:43:13+01:00,2014-10-28T07:43:46+01:00,33,0.021,41,0
10/28/14,walking,walking,2014-10-28T08:09:44+01:00,2014-10-28T08:10:02+01:00,18,0.013,25,0
10/28/14,walking,walking,2014-10-28T08:47:03+01:00,2014-10-28T08:51:10+01:00,247,0.360,475,0
10/28/14,transport,transport,2014-10-28T08:51:10+01:00,2014-10-28T08:57:09+01:00,359,0.703,0,0
10/28/14,walking,walking,2014-10-28T08:57:09+01:00,2014-10-28T09:01:40+01:00,271,0.445,432,0
10/28/14,walking,walking,2014-10-28T09:01:40+01:00,2014-10-28T09:02:24+01:00,44,0.029,58,0
10/28/14,walking,walking,2014-10-28T09:33:43+01:00,2014-10-28T09:44:27+01:00,644,0.506,996,0
10/28/14,walking,walking,2014-10-28T09:44:34+01:00,2014-10-28T09:45:07+01:00,33,0.022,44,0
10/28/14,walking,walking,2014-10-28T09:54:20+01:00,2014-10-28T10:15:34+01:00,1274,1.899,2267,0
10/28/14,walking,walking,2014-10-28T10:15:34+01:00,2014-10-28T10:15:49+01:00,15,0.010,20,0
10/28/14,walking,walking,2014-10-28T11:37:54+01:00,2014-10-28T11:38:24+01:00,30,0.015,30,0
10/28/14,walking,walking,2014-10-28T12:06:52+01:00,2014-10-28T12:09:39+01:00,167,0.157,210,0
10/28/14,walking,walking,2014-10-28T12:41:55+01:00,2014-10-28T12:47:05+01:00,310,0.588,521,0
10/28/14,walking,walking,2014-10-28T12:49:29+01:00,2014-10-28T12:50:09+01:00,40,0.022,43,0
10/28/14,transport,transport,2014-10-28T12:52:45+01:00,2014-10-28T12:56:29+01:00,224,0.930,0,0
10/28/14,walking,walking,2014-10-28T12:56:29+01:00,2014-10-28T13:00:14+01:00,225,0.214,384,0
10/28/14,walking,walking,2014-10-28T18:29:45+01:00,2014-10-28T18:30:54+01:00,69,0.046,93,0
10/28/14,walking,walking,2014-10-28T18:42:07+01:00,2014-10-28T18:46:41+01:00,274,0.248,470,0
10/28/14,walking,walking,2014-10-28T18:48:45+01:00,2014-10-28T18:48:46+01:00,1,0.001,1,0
10/28/14,transport,transport,2014-10-28T18:52:11+01:00,2014-10-28T18:57:47+01:00,336,1.771,0,0
10/28/14,walking,walking,2014-10-28T18:57:47+01:00,2014-10-28T19:03:53+01:00,366,0.307,614,0
10/28/14,walking,walking,2014-10-28T19:03:52+01:00,2014-10-28T19:04:21+01:00,29,0.020,40,0
10/28/14,walking,walking,2014-10-28T19:07:46+01:00,2014-10-28T19:13:15+01:00,329,0.588,546,0
10/28/14,walking,walking,2014-10-28T19:13:14+01:00,2014-10-28T19:15:56+01:00,162,0.174,232,0
10/28/14,walking,walking,2014-10-28T20:13:41+01:00,2014-10-28T20:13:54+01:00,13,0.009,17,0
10/28/14,walking,walking,2014-10-28T21:07:04+01:00,2014-10-28T21:08:52+01:00,108,0.075,149,0
10/28/14,walking,walking,2014-10-28T22:13:43+01:00,2014-10-28T22:13:44+01:00,1,0.001,1,0
10/28/14,walking,walking,2014-10-28T23:16:48+01:00,2014-10-28T23:17:51+01:00,63,0.048,96,0
10/29/14,walking,walking,2014-10-29T10:08:51+01:00,2014-10-29T10:09:29+01:00,38,0.026,52,0
