Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/14/14,walking,walking,2014-07-14T00:02:28+02:00,2014-07-14T00:02:34+02:00,6,0.004,8,0
7/14/14,walking,walking,2014-07-14T00:15:11+02:00,2014-07-14T00:27:53+02:00,762,0.606,1211,0
7/14/14,transport,transport,2014-07-14T00:27:52+02:00,2014-07-14T00:36:12+02:00,500,1.511,0,0
7/14/14,walking,walking,2014-07-14T00:36:12+02:00,2014-07-14T00:40:31+02:00,259,0.410,466,0
7/14/14,walking,walking,2014-07-14T00:40:31+02:00,2014-07-14T00:41:17+02:00,46,0.040,79,0
7/14/14,walking,walking,2014-07-14T09:09:34+02:00,2014-07-14T09:10:33+02:00,59,0.032,65,0
7/14/14,walking,walking,2014-07-14T11:13:03+02:00,2014-07-14T11:13:16+02:00,13,0.009,17,0
7/14/14,walking,walking,2014-07-14T11:14:23+02:00,2014-07-14T11:20:21+02:00,358,0.366,581,0
7/14/14,transport,transport,2014-07-14T11:20:21+02:00,2014-07-14T11:27:24+02:00,423,0.924,0,0
7/14/14,walking,walking,2014-07-14T11:27:24+02:00,2014-07-14T11:33:30+02:00,366,0.488,693,0
7/14/14,walking,walking,2014-07-14T11:33:30+02:00,2014-07-14T11:33:56+02:00,26,0.017,34,0
7/14/14,walking,walking,2014-07-14T13:16:30+02:00,2014-07-14T13:25:04+02:00,514,0.437,874,0
7/14/14,transport,transport,2014-07-14T13:25:03+02:00,2014-07-14T13:27:59+02:00,176,0.940,0,0
7/14/14,walking,walking,2014-07-14T13:28:00+02:00,2014-07-14T13:34:41+02:00,401,0.328,655,0
7/14/14,walking,walking,2014-07-14T13:34:41+02:00,2014-07-14T13:35:36+02:00,55,0.036,73,0
7/14/14,walking,walking,2014-07-14T15:19:57+02:00,2014-07-14T15:20:00+02:00,3,0.002,4,0
7/14/14,walking,walking,2014-07-14T18:57:40+02:00,2014-07-14T18:57:54+02:00,14,0.010,19,0
7/14/14,walking,walking,2014-07-14T22:10:38+02:00,2014-07-14T22:10:46+02:00,8,0.006,11,0
7/15/14,walking,walking,2014-07-15T00:16:32+02:00,2014-07-15T00:16:43+02:00,11,0.006,11,0
7/15/14,walking,walking,2014-07-15T08:33:54+02:00,2014-07-15T08:36:23+02:00,149,0.173,274,0
7/15/14,transport,transport,2014-07-15T08:36:23+02:00,2014-07-15T08:41:29+02:00,306,0.908,0,0
7/15/14,walking,walking,2014-07-15T08:41:29+02:00,2014-07-15T08:49:32+02:00,483,0.479,746,0
7/15/14,walking,walking,2014-07-15T08:49:56+02:00,2014-07-15T08:50:29+02:00,33,0.022,44,0
7/15/14,walking,walking,2014-07-15T10:51:31+02:00,2014-07-15T10:53:06+02:00,95,0.075,150,0
7/15/14,walking,walking,2014-07-15T11:00:00+02:00,2014-07-15T11:02:46+02:00,166,0.218,290,0
7/15/14,walking,walking,2014-07-15T11:07:45+02:00,2014-07-15T11:14:30+02:00,405,0.455,549,0
7/15/14,walking,walking,2014-07-15T11:14:29+02:00,2014-07-15T11:15:23+02:00,54,0.040,80,0
7/15/14,walking,walking,2014-07-15T12:00:00+02:00,2014-07-15T12:03:42+02:00,222,0.263,351,0
7/15/14,walking,walking,2014-07-15T12:04:31+02:00,2014-07-15T12:05:41+02:00,70,0.137,114,0
7/15/14,walking,walking,2014-07-15T12:05:40+02:00,2014-07-15T12:08:21+02:00,161,0.199,265,0
7/15/14,walking,walking,2014-07-15T12:11:26+02:00,2014-07-15T12:16:49+02:00,323,0.366,454,0
7/15/14,walking,walking,2014-07-15T12:17:29+02:00,2014-07-15T12:21:10+02:00,221,0.292,389,0
7/15/14,walking,walking,2014-07-15T13:20:11+02:00,2014-07-15T13:29:27+02:00,556,0.650,866,0
7/15/14,walking,walking,2014-07-15T14:07:31+02:00,2014-07-15T14:14:28+02:00,417,0.507,677,0
7/15/14,walking,walking,2014-07-15T15:17:24+02:00,2014-07-15T15:28:10+02:00,646,0.486,972,0
7/15/14,walking,walking,2014-07-15T15:28:09+02:00,2014-07-15T15:28:39+02:00,30,0.022,44,0
7/15/14,walking,walking,2014-07-15T16:11:53+02:00,2014-07-15T16:14:13+02:00,140,0.151,202,0
7/15/14,walking,walking,2014-07-15T17:00:10+02:00,2014-07-15T17:00:28+02:00,18,0.012,24,0
7/15/14,walking,walking,2014-07-15T17:23:04+02:00,2014-07-15T17:34:10+02:00,666,0.453,906,0
7/15/14,walking,walking,2014-07-15T17:34:10+02:00,2014-07-15T17:41:23+02:00,433,0.535,713,0
